userId,total_ratings,avg_rating,rating_std,last_active_days,watch_frequency,tenure_months,top_genre,top_genre_cnt,genre_affinity_score,genre_encoded,plan_tier,plan_price,plan_encoded,acq_channel,acq_encoded,churn_prob,churned,markov_state,naive_ltv,iltv,p_rejoin,duration,event
36464,59,3.8135593220338975,1.3768351549237894,0.1024327784891165,8.154656516192522e-05,90.66666666666669,Action,14,23.7,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.84,0.174,1.56,0
36478,31,4.193548387096774,0.8334408532787306,0.1732045163543243,0.0788804071246819,49.6,Action,14,45.2,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.75,0.195,0.86,0
36481,22,3.340909090909091,1.1379426259321777,0.172040507507857,0.0559796437659033,49.266666666666666,Drama,6,27.3,7,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.82,0.177,0.85,0
36486,110,3.4272727272727272,1.3372509862276436,0.8124781748341288,0.2798982188295165,232.66666666666663,Drama,29,26.4,7,Standard,15.49,2,bundle,0,0.2372334304525447,0,on_service,62.58,48.03,0.176,4.01,0
36487,55,4.281818181818182,0.650951130068436,0.6349668257478757,0.1399491094147582,181.83333333333331,Action,36,65.5,0,Standard,15.49,2,organic,1,0.0569989058909213,0,on_service,186.68,171.91,0.216,3.14,0
36489,37,4.22972972972973,0.3247775861731848,0.0054708415783959,0.0022416091118381,2.933333333333333,Action,9,24.3,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.84,0.174,0.05,0
36502,38,2.6052631578947367,1.4480083933647014,0.4246304271912466,0.0966921119592875,121.6,Action,7,18.4,0,Basic,9.99,1,organic,1,0.1045582857733535,0,on_service,82.35,73.01,0.168,2.1,0
36506,140,3.692857142857143,1.168510264583851,0.7255267140030264,0.0003718518754614,239.66666666666663,Comedy,49,35.0,4,Basic,9.99,1,paid_social,2,0.4302354452646905,1,off_service_long,22.69,13.27,0.185,4.13,1
36516,85,2.411764705882353,1.126457972152184,0.9519264346409032,0.2162849872773536,272.6,Comedy,27,31.8,4,Standard,15.49,2,organic,1,0.3397986540740459,0,on_service,44.28,29.69,0.182,4.7,0
36544,20,3.3,1.4545753585442769,0.3039227098125945,0.0508905852417302,87.03333333333333,Action,14,70.0,0,Basic,9.99,1,trial,3,0.0576928752292105,0,on_service,119.66,110.12,0.22,1.5,0
36551,30,3.8666666666666663,1.2242755305537407,0.9532068443720172,0.0763358778625954,272.96666666666664,Drama,10,33.3,7,Basic,9.99,1,trial,3,0.6377975365663161,1,off_service_long,15.42,6.01,0.183,4.71,1
36558,250,3.86,0.9696188130241084,0.7826795483645675,0.6361323155216285,224.13333333333333,Comedy,114,45.6,4,Premium,22.99,3,organic,1,0.05,0,on_service,295.05,273.27,0.196,3.87,0
36561,558,4.120967741935484,0.9964791495793668,0.2344313816785007,0.0051630811936155,76.26666666666667,Drama,220,39.4,7,Basic,9.99,1,trial,3,0.0861635647459928,0,on_service,94.47,85.03,0.189,1.32,0
36573,112,3.919642857142857,1.1241685043866094,0.1119776510301478,0.2849872773536895,32.06666666666667,Action,49,43.8,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.13,0.194,0.55,0
36587,28,3.9642857142857135,0.8380817098475255,1.0,0.0712468193384223,288.1666666666667,Action,11,39.3,0,Basic,9.99,1,organic,1,0.5357765903307888,1,off_service_long,18.3,8.86,0.189,4.97,1
36598,70,4.135714285714286,0.6014561350602854,0.2871609824234664,0.178117048346056,82.23333333333333,Drama,18,25.7,7,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.25,0.176,1.42,0
36629,49,2.9285714285714284,1.1456439237389595,0.5494121755325341,0.0038963104325699,158.36666666666667,Action,21,42.9,0,Basic,9.99,1,bundle,0,0.2317815852097422,0,on_service,41.26,31.81,0.193,2.73,0
36631,89,3.820224719101124,0.9892811641059128,0.4081015015714119,0.2264631043256997,116.9,Action,31,34.8,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.19,0.185,2.02,0
36636,24,3.75,0.8968544062928813,0.9767198230706552,0.0610687022900763,279.7,Action,8,33.3,0,Basic,9.99,1,bundle,0,0.564241507311486,1,off_service_long,17.4,7.98,0.183,4.82,1
36642,180,3.5277777777777777,0.7726509221816192,0.9892911186125014,0.4580152671755725,283.3,Action,53,29.4,0,Standard,15.49,2,bundle,0,0.2836252613022149,0,on_service,52.74,38.17,0.179,4.89,0
36646,939,3.7380191693290734,0.7315992323207825,0.0701897334419741,0.0015414922432898,71.73333333333333,Action,428,45.6,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.75,0.196,1.24,0
36650,38,3.960526315789474,0.6082937917869952,0.4394133395413805,0.0966921119592875,125.83333333333331,Action,14,36.8,0,Basic,9.99,1,trial,3,0.2095846156534606,0,on_service,45.37,35.94,0.187,2.17,0
36656,23,4.086956521739131,1.1643587184783055,0.8974508206262367,0.0585241730279898,257.0,Drama,10,43.5,7,Basic,9.99,1,paid_social,2,0.5216985699869946,1,off_service_long,18.79,9.33,0.194,4.43,1
36659,77,4.1103896103896105,0.90547812545644,0.4330112908858107,0.0039185750636132,125.66666666666669,Comedy,27,35.1,4,Basic,9.99,1,organic,1,0.1242497451768419,0,on_service,71.99,62.56,0.185,2.17,0
36664,23,3.9565217391304346,0.7524663006386653,0.2118496100570364,0.0585241730279898,60.66666666666666,Action,10,43.5,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.76,0.194,1.05,0
36665,862,4.05568445475638,0.9291555406832888,0.7981608660225817,0.0048100531226284,243.7333333333333,Drama,292,33.9,7,Basic,9.99,1,trial,3,0.5483236662567512,1,off_service_long,17.89,8.47,0.184,4.2,1
36666,80,3.4375,0.869216874366544,0.9812594575718776,0.2035623409669211,281.0,Action,26,32.5,0,Standard,15.49,2,paid_social,2,0.4382263955740414,1,off_service_long,34.56,19.96,0.182,4.85,1
36668,100,4.315,0.6803705170008767,0.1587708066581306,0.2544529262086514,45.46666666666667,Action,50,50.0,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.1,0.2,0.78,0
36703,188,3.9361702127659575,0.8933325295240496,0.9042020719357468,0.2391857506361323,258.96666666666664,Action,90,47.9,0,Standard,15.49,2,paid_social,2,0.3279687822305313,1,off_service_long,45.83,31.14,0.198,4.47,1
36708,39,3.897435897435898,1.2522584186574732,0.974275404493074,0.099236641221374,279.0,Drama,11,28.2,7,Basic,9.99,1,paid_social,2,0.5934020029837723,0,on_service,16.56,7.16,0.178,4.81,0
36718,85,3.611764705882353,1.0361802293940543,0.8045629146781516,0.2162849872773536,230.4,Comedy,57,67.1,4,Standard,15.49,2,organic,1,0.1513078381038445,0,on_service,94.55,79.78,0.217,3.97,0
36730,42,3.702380952380953,0.741286980811765,0.1626120358514724,0.1068702290076335,46.6,Comedy,15,35.7,4,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.18,0.186,0.8,0
36733,20,3.5,1.2354415362426845,0.910371318822023,0.0508905852417302,260.7,Comedy,8,40.0,4,Basic,9.99,1,bundle,0,0.5028517624367533,0,on_service,19.48,10.04,0.19,4.5,0
36734,345,3.2246376811594204,0.6922338706792219,0.1268769642649284,0.2926208651399491,36.4,Action,237,68.7,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.02,0.219,0.63,0
36741,566,3.313604240282685,1.2298537558572344,0.2130136189035036,0.2057433660487095,61.2,Action,176,31.1,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.21,0.181,1.06,0
36750,41,4.121951219512195,0.9272303368424566,0.8549644977301828,0.104325699745547,244.83333333333331,Comedy,15,36.6,4,Standard,15.49,2,organic,1,0.3086087483113727,1,off_service_long,48.61,33.99,0.187,4.22,1
36756,212,2.9858490566037736,0.9599998695937196,0.2913514142707484,0.0299689001979078,84.03333333333333,Action,99,46.7,0,Basic,9.99,1,trial,3,0.1046966813176448,0,on_service,82.27,72.81,0.197,1.45,0
36769,23,3.760869565217391,0.7365392851552965,0.1801885694331277,0.003080219633052,52.23333333333333,Action,8,34.8,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.79,0.185,0.9,0
36771,149,3.6711409395973154,0.774971255091458,0.4581538819695029,0.3791348600508906,131.2,Comedy,53,35.6,4,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.18,0.186,2.26,0
36772,47,2.74468085106383,0.7931249450990624,0.95879408683506,0.1195928753180661,274.56666666666666,Action,19,40.4,0,Standard,15.49,2,bundle,0,0.4064388318090149,0,on_service,37.2,22.55,0.19,4.74,0
36797,28,4.178571428571429,0.722832465019919,0.9897567221510885,0.0712468193384223,283.46666666666664,Comedy,12,42.9,4,Basic,9.99,1,trial,3,0.6503819680516595,1,off_service_long,15.13,5.67,0.193,4.89,1
36815,220,3.897727272727273,0.571183437161395,0.4233500174601327,0.0508905852417302,121.6,Comedy,66,30.0,4,Basic,9.99,1,organic,1,0.103234721347241,0,on_service,83.14,73.74,0.18,2.1,0
36822,20,2.475,1.3714667522880677,0.4458153881969503,0.0508905852417302,127.66666666666669,Action,5,25.0,0,Basic,9.99,1,organic,1,0.1312070179366951,0,on_service,68.84,59.47,0.175,2.2,0
36825,151,4.026490066225166,0.9726048863236616,0.7166802467698754,0.3842239185750636,205.2333333333333,Drama,51,33.8,7,Standard,15.49,2,organic,1,0.0636322381283685,0,on_service,176.17,161.57,0.184,3.54,0
36830,45,3.566666666666667,1.3841636792334535,0.5125130950995228,0.1145038167938931,146.76666666666668,Comedy,13,28.9,4,Standard,15.49,2,paid_social,2,0.1149585676826717,0,on_service,118.75,104.18,0.179,2.53,0
36833,700,3.5357142857142856,0.8642536641958931,0.7028285414969154,0.0020148987369463,230.7,Drama,267,38.1,7,Basic,9.99,1,organic,1,0.3350553838290591,1,off_service_long,28.95,19.52,0.188,3.98,1
36859,215,3.5930232558139537,0.9512400536371224,0.3072983354673495,0.0003262217002675,143.86666666666667,Comedy,70,32.6,4,Basic,9.99,1,trial,3,0.1604755575237458,0,on_service,57.91,48.5,0.183,2.48,0
36865,44,3.6704545454545454,0.7771682483593422,0.1698288906995693,0.1119592875318066,48.63333333333333,Drama,15,34.1,7,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.19,0.184,0.84,0
36879,49,3.5306122448979598,0.9376842222626296,0.9976719823070656,0.1246819338422391,285.7,Action,21,42.9,0,Standard,15.49,2,paid_social,2,0.469996618924533,1,off_service_long,32.27,17.61,0.193,4.93,1
36884,129,3.771317829457365,0.5484628802460126,0.6206495169363287,0.0298403886190145,178.1,Comedy,56,43.4,4,Basic,9.99,1,organic,1,0.2447994192395557,0,on_service,39.17,29.71,0.193,3.07,0
36896,77,2.74025974025974,1.1743150008072725,0.7490396927016645,0.1959287531806615,214.5,Comedy,23,29.9,4,Standard,15.49,2,paid_social,2,0.2614673775710008,0,on_service,57.03,42.45,0.18,3.7,0
36898,410,3.7804878048780486,0.821091024497931,0.5892212780817134,0.0226794999446841,170.23333333333332,Action,130,31.7,0,Basic,9.99,1,trial,3,0.3766372724930287,1,off_service_long,25.84,16.43,0.182,2.94,1
36907,70,3.45,1.2103119731968977,0.0758933767896636,0.0002125501770239,49.66666666666666,Action,26,37.1,0,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.78,0.187,0.86,0
36908,169,3.9822485207100593,0.8589401884844089,0.0947503201024327,0.0017843379472722,35.166666666666664,Action,65,38.5,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.77,0.188,0.61,0
36918,24,2.9791666666666665,1.2978172868878457,0.6040041904318473,0.0610687022900763,172.96666666666667,Action,7,29.2,0,Basic,9.99,1,paid_social,2,0.3142690012004396,0,on_service,30.8,21.41,0.179,2.98,0
36926,395,3.6291139240506327,0.573118616795253,0.037015481317658,0.1256361323155216,10.866666666666667,Action,170,43.0,0,Standard,15.49,2,trial,3,0.05,0,on_service,198.8,184.14,0.193,0.19,0
36930,188,3.7074468085106393,0.864973723652967,0.1551623792340822,0.4783715012722646,44.43333333333333,Action,87,46.3,0,Standard,15.49,2,bundle,0,0.05,0,on_service,198.8,184.12,0.196,0.77,0
36931,51,3.941176470588236,1.0660537454721946,0.8558957048073565,0.1297709923664122,245.1,Comedy,18,35.3,4,Standard,15.49,2,trial,3,0.4292310676626792,1,off_service_long,35.27,20.65,0.185,4.23,1
36933,53,3.5849056603773586,1.0272061111456825,0.9057152834361542,0.1348600508905852,259.3666666666667,Drama,34,64.2,7,Standard,15.49,2,organic,1,0.2787422013036307,0,on_service,53.63,38.87,0.214,4.47,0
36935,49,3.122448979591837,0.7255070945329805,0.9897567221510885,0.1246819338422391,283.43333333333334,Action,19,38.8,0,Standard,15.49,2,paid_social,2,0.4718644107997511,0,on_service,32.15,17.51,0.189,4.89,0
36945,38,3.973684210526316,0.8849138637350198,0.5498777790711209,0.0014013349559317,159.73333333333332,Action,14,36.8,0,Basic,9.99,1,organic,1,0.2156015557789308,0,on_service,44.18,34.75,0.187,2.75,0
36946,194,4.06701030927835,1.0618901565399217,0.6700034920265394,0.0005940296953607,219.56666666666663,Drama,59,30.4,7,Basic,9.99,1,trial,3,0.4549057787735511,1,off_service_long,21.49,12.09,0.18,3.79,1
36958,33,4.212121212121212,0.7183999476952129,0.1643580491211733,0.0038167938931297,47.766666666666666,Action,24,72.7,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.67,0.223,0.82,0
36963,822,3.427615571776156,1.068279848627015,0.4281224537306483,0.0005724146287452,244.36666666666667,Comedy,282,34.3,4,Basic,9.99,1,trial,3,0.253611755670146,1,off_service_long,37.87,28.45,0.184,4.21,1
36967,40,2.325,1.700490125424628,0.9139797462460716,0.0002039702815299,278.3666666666667,Comedy,13,32.5,4,Basic,9.99,1,paid_social,2,0.5860818118560923,1,off_service_long,16.76,7.35,0.182,4.8,1
36977,37,3.5945945945945947,0.9562501840075196,0.9584448841811196,0.094147582697201,274.46666666666664,Action,16,43.2,0,Basic,9.99,1,trial,3,0.6132821159962953,1,off_service_long,16.03,6.57,0.193,4.73,1
36991,106,3.150943396226415,0.7501422446720951,0.6269351647072517,0.2697201017811705,179.53333333333333,Drama,45,42.5,7,Standard,15.49,2,paid_social,2,0.101688080875216,0,on_service,130.36,115.7,0.192,3.1,0
36998,46,3.239130434782609,0.9051649968362588,0.5380048888371551,0.1170483460559796,154.06666666666666,Action,18,39.1,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.16,0.189,2.66,0
37001,117,3.816239316239317,0.6317678077614169,0.106856012105692,0.0001389868924669,102.0,Drama,35,29.9,7,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.81,0.18,1.76,0
37008,164,3.426829268292683,1.129965391780993,0.724828308695146,0.0005927596576451,231.03333333333333,Comedy,97,59.1,4,Basic,9.99,1,trial,3,0.4413662671272944,1,off_service_long,22.13,12.63,0.209,3.98,1
37022,62,3.403225806451613,1.0156105717357764,0.9995343964614132,0.1577608142493638,286.2333333333333,Action,26,41.9,0,Standard,15.49,2,trial,3,0.5169471100444486,1,off_service_long,29.4,14.74,0.192,4.94,1
37023,279,4.198924731182796,0.763863893812936,0.0998719590268886,0.7099236641221374,28.6,Action,142,50.9,0,Premium,22.99,3,bundle,0,0.05,0,on_service,295.05,273.23,0.201,0.49,0
37028,39,3.282051282051282,1.2128417684082626,0.9952275637294844,0.099236641221374,285.0,Action,8,20.5,0,Basic,9.99,1,trial,3,0.6855637303729004,1,off_service_long,14.36,5.01,0.17,4.92,1
37033,67,3.5970149253731343,0.8222235464762115,0.532999650797346,0.1704834605597964,152.63333333333333,Action,32,47.8,0,Standard,15.49,2,trial,3,0.1255579903579786,0,on_service,110.67,95.99,0.198,2.63,0
37037,22,3.409090909090909,1.3241022442571242,0.0734489582120824,0.0559796437659033,21.03333333333333,Comedy,11,50.0,4,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.73,0.2,0.36,0
37049,220,3.759090909090909,0.6071560254056487,0.6287975788615994,0.5597964376590331,180.06666666666666,Action,68,30.9,0,Premium,22.99,3,organic,1,0.05,0,on_service,295.05,273.41,0.181,3.11,0
37051,53,3.7358490566037736,0.9637854731818696,0.7868699802118496,0.1348600508905852,225.33333333333331,Action,22,41.5,0,Standard,15.49,2,organic,1,0.229065958724187,0,on_service,64.69,50.04,0.192,3.89,0
37054,50,4.37,1.0964227547542311,0.2218600861366546,0.1272264631043257,63.53333333333333,Action,22,44.0,0,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.13,0.194,1.1,0
37073,129,3.996124031007752,0.7512908787521146,0.0733325573274356,7.369651432625961e-05,169.46666666666667,Comedy,32,24.8,4,Basic,9.99,1,paid_social,2,0.05,0,on_service,128.21,118.84,0.175,2.92,0
37076,30,4.15,0.892014380586106,0.4827144686299616,0.0763358778625954,138.23333333333332,Adventure,10,33.3,1,Basic,9.99,1,paid_social,2,0.2014036359726715,0,on_service,47.09,37.67,0.183,2.38,0
37077,27,4.314814814814815,0.622466374565235,0.0222325689675241,0.0687022900763358,6.366666666666666,Drama,7,25.9,7,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.83,0.176,0.11,0
37091,22,0.5227272727272727,0.1066003581778052,0.4862064951693632,0.0034987277353689,139.76666666666668,Drama,7,31.8,7,Basic,9.99,1,paid_social,2,0.2436158322678061,0,on_service,39.35,29.94,0.182,2.41,0
37092,100,2.945,0.926312882106017,0.5235711791409615,0.2544529262086514,149.96666666666667,Drama,35,35.0,7,Standard,15.49,2,trial,3,0.1016304802084435,0,on_service,130.42,115.81,0.185,2.59,0
37114,26,3.692307692307693,1.510476236667913,0.1688976836223955,0.0661577608142493,48.36666666666667,Drama,12,46.2,7,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.75,0.196,0.83,0
37128,130,3.646153846153846,0.5687132008579137,0.3792340821790245,0.3307888040712468,108.6,Action,40,30.8,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.22,0.181,1.87,0
37150,29,4.103448275862069,1.4291562842212409,0.4702595739727622,0.0737913486005089,134.66666666666666,Crime,6,20.7,5,Basic,9.99,1,paid_social,2,0.2179119848779553,1,off_service_long,43.74,34.38,0.171,2.32,1
37153,29,3.896551724137931,1.2419692768861332,0.5955069258526364,0.0737913486005089,170.53333333333333,Comedy,7,24.1,4,Basic,9.99,1,bundle,0,0.2713098663818547,1,off_service_long,35.5,26.13,0.174,2.94,1
37154,20,3.95,1.145931016569864,0.6452101035967873,0.0508905852417302,184.76666666666668,Comedy,7,35.0,4,Basic,9.99,1,organic,1,0.2707227902565647,0,on_service,35.57,26.15,0.185,3.19,0
37156,307,3.473941368078176,0.8589998952738439,0.274706087766267,0.000358993788355,151.2,Action,78,25.4,0,Basic,9.99,1,bundle,0,0.05,0,on_service,128.21,118.83,0.175,2.61,0
37175,607,3.518945634266886,0.8369874917798507,0.4749156093586311,0.0063823523226715,144.03333333333333,Action,219,36.1,0,Basic,9.99,1,organic,1,0.1545413113255691,0,on_service,59.86,50.44,0.186,2.48,0
37182,637,3.5580847723704867,0.5675319837249465,0.1789081597020137,1.0,51.23333333333333,Drama,226,35.5,7,Premium,22.99,3,organic,1,0.05,0,on_service,295.05,273.36,0.186,0.88,0
37184,271,3.987084870848709,0.7295477976572589,0.0114072866953788,0.0003355559270196,71.73333333333333,Action,80,29.5,0,Basic,9.99,1,organic,1,0.05,0,on_service,128.21,118.81,0.18,1.24,0
37187,209,3.502392344497608,1.052124233642603,0.8096845536026074,0.001326201036848,245.2,Drama,75,35.9,7,Basic,9.99,1,trial,3,0.555284542363662,1,off_service_long,17.67,8.25,0.186,4.23,1
37193,234,3.9444444444444446,1.070032244064683,0.6351996275171692,0.0350246969016614,182.4333333333333,Drama,80,34.2,7,Basic,9.99,1,paid_social,2,0.3422473535629047,0,on_service,28.36,18.94,0.184,3.15,0
37194,67,3.417910447761194,0.6312386508153075,0.964264928413456,0.1704834605597964,276.1333333333333,Drama,20,29.9,7,Standard,15.49,2,bundle,0,0.4063702124508665,0,on_service,37.2,22.63,0.18,4.76,0
37205,54,4.277777777777778,0.7048796676823285,0.1594692119660109,0.1374045801526717,45.7,Comedy,29,53.7,4,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.08,0.204,0.79,0
37222,44,4.3977272727272725,0.6059736107400382,0.0030264230008148,0.0013822134263186,3.566666666666667,Action,19,43.2,0,Basic,9.99,1,trial,3,0.05,0,on_service,128.21,118.76,0.193,0.06,0
37248,50,4.08,0.7168525308739645,0.4615295076242579,0.1272264631043257,132.16666666666666,Action,24,48.0,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.11,0.198,2.28,0
37256,53,3.679245283018868,1.0879335547028943,0.960423699220114,0.1348600508905852,275.03333333333336,Comedy,21,39.6,4,Standard,15.49,2,paid_social,2,0.4417089339307986,0,on_service,34.29,19.65,0.19,4.74,0
37267,29,3.931034482758621,0.7526635789342986,0.9880107088813876,0.0737913486005089,282.93333333333334,Comedy,10,34.5,4,Basic,9.99,1,paid_social,2,0.6045128928048558,1,off_service_long,16.26,6.84,0.184,4.88,1
37268,67,3.462686567164179,0.7087838113137611,0.0071004539634501,0.1704834605597964,2.033333333333333,Adventure,17,25.4,1,Standard,15.49,2,paid_social,2,0.05,0,on_service,198.8,184.26,0.175,0.04,0
37281,41,4.353658536585366,0.5504986652915747,0.5494121755325341,0.104325699745547,157.33333333333334,Action,21,51.2,0,Standard,15.49,2,organic,1,0.05,0,on_service,198.8,184.09,0.201,2.71,0
37285,169,3.763313609467456,0.97752281783957,0.7676638342451403,0.4300254452926209,219.83333333333331,Comedy,49,29.0,4,Standard,15.49,2,organic,1,0.0911183447498017,0,on_service,141.01,126.44,0.179,3.79,0
